value,df,idf,tf_idf
go-back-n,1,10.757738975973014,0.1412875844097376
selective,2,10.352273867864849,0.23828686113942746
serial,8,9.25366157919674,0.4898378269498369
optimum,4,9.841448244098858,0.5886365749210266
better,14,8.742835955430749,0.7461902109968686
nosql:,1,10.757738975973014,0.7985150253733233
use?,3,10.064591795413069,0.31942788119068016
answered,2,10.352273867864849,0.20598088158930603
have”,1,10.757738975973014,0.764422366676264
“must,1,10.757738975973014,0.3079412619466128
(cfg),1,10.757738975973014,0.7519060523808634
inside,49,7.538863151104813,0.8118681646357756
"cts,",1,10.757738975973014,0.6378287932397876
"hcl,",1,10.757738975973014,0.4227789257053495
"tcs,",1,10.757738975973014,0.4282213020431572
ensemble,1,10.757738975973014,0.6566247345971703
expectation-maximization,1,10.757738975973014,0.7711140722240121
stranger1,13,8.8118288269177,0.5566599573222264
"mysql,",1,10.757738975973014,0.8805028479907552
mysqli,1,10.757738975973014,0.6610697717764702
pdo?,1,10.757738975973014,0.9239324378448677
alphabetically,2,10.352273867864849,0.615548058034053
letters,9,9.148301063538913,0.6076033698118941
bhavyadeeppurswani,3,10.064591795413069,0.6076033698118941
radio,14,8.742835955430749,0.6076033698118941
ipv4,7,9.371444614853123,0.6294163447798358
ipv6,7,9.371444614853123,0.5773993090390346
transition,8,9.25366157919674,0.615548058034053
javap,1,10.757738975973014,0.7029605888642041
checkbox,18,8.506447177366518,0.2684511791760752
(2^x,2,10.352273867864849,0.28913036181734775
3^y),1,10.757738975973014,0.6114653141883424
shikharmathur1,4,9.841448244098858,0.6534500759670652
premdeep toppo,10,9.052990883734589,0.3321940063021971
sairahul jella,9,9.148301063538913,0.6404271076246398
bhaskar kumar 1,1,10.757738975973014,0.6250110417935102
ancestor,19,8.45515388297897,1.293284411962084
iamaamir,1,10.757738975973014,0.6931967325597777
"and,",4,9.841448244098858,1.2489765650615354
lsb,3,10.064591795413069,1.2588326895596715
(simple,6,9.504976007477646,1.4788962668378354
rishabhsingh1304,7,9.371444614853123,1.2078791261398527
set-1,10,9.052990883734589,2.07045477357297
thresholding,4,9.841448244098858,1.3993077720558904
thresholding),2,10.352273867864849,1.5791076190087092
-cloud,1,10.757738975973014,1.654566465237003
1),101,6.825913343248688,0.8101753278740533
bounds,3,10.064591795413069,0.8039771801499913
discriminant,3,10.064591795413069,1.0985265772627708
(gans),1,10.757738975973014,0.45632554455811447
adversarial,2,10.352273867864849,0.29425840227043715
generative,2,10.352273867864849,0.43991608849516106
rahuldas,1,10.757738975973014,1.0394998409481888
(or,57,7.39044314598654,0.8403630932531231
ip),1,10.757738975973014,0.8544095600932663
ankitselwal,1,10.757738975973014,0.7663343627702687
harshsinha1,1,10.757738975973014,0.9511682665151993
college,14,8.742835955430749,0.7193502682347094
kartikgoel1999,6,9.504976007477646,0.599084773439018
studies,1,10.757738975973014,1.0732362985894337
(spmp),1,10.757738975973014,0.7098101248339991
plan,5,9.659126687304903,0.6400585224676554
random.seed(,1,10.757738975973014,1.0164778959487681
subtree,32,7.954378595066479,0.8409093927443236
official,5,9.659126687304903,0.45632554455811447
peephole,1,10.757738975973014,0.43991608849516106
quick-fix,1,10.757738975973014,0.9372195754730293
(fcl),1,10.757738975973014,1.123909602582407
resizing,3,10.064591795413069,1.5368198537104305
immukul,14,8.742835955430749,0.34312699070936276
shubhendrasinghchauhan,1,10.757738975973014,1.294034233483106
non-leaf,4,9.841448244098858,0.8790056935920452
time),36,7.839968243888735,0.9238053932483175
traveloka,4,9.841448244098858,1.1207474383431197
exclusion,9,9.148301063538913,0.8745673575349314
mutual,10,9.052990883734589,0.45295565684751843
suzuki–kasami,1,10.757738975973014,1.3447173719966268
re-engineering,1,10.757738975973014,0.8967775046896129
written,19,8.45515388297897,1.2301810305123573
freshworks,3,10.064591795413069,0.8238842190214108
exec(),3,10.064591795413069,0.9942973243833099
vishal chaudhary 2,47,7.579685145625068,1.1714305768566404
breaches,1,10.757738975973014,1.0148352057947194
gray,9,9.148301063538913,0.9612107551049246
deepthisenthil,2,10.352273867864849,1.0847871792866473
integer.parseint(),1,10.757738975973014,0.8967775046896129
integer.valueof(),1,10.757738975973014,0.4697895635581316
managed,2,10.352273867864849,0.8238842190214108
unmanaged,2,10.352273867864849,0.5496625536674102
covered,7,9.371444614853123,1.1316238604668236
hadihusain,1,10.757738975973014,0.7653762484679222
a*b,1,10.757738975973014,0.8805208636585882
a+b,3,10.064591795413069,0.760031016050662
f(a)+f(b),1,10.757738975973014,0.7761423926841645
deepakanduri,1,10.757738975973014,0.5187437889473518
occurs,17,8.560514398636794,0.5970271014648805
aashish chauhan,28,8.083590326546485,0.9642552704770198
divyanshu3035,1,10.757738975973014,0.5937625854211894
(clr),2,10.352273867864849,0.5135748983212527
defaultvalue),2,10.352273867864849,0.5135748983212527
"getordefault(key,",2,10.352273867864849,0.22886764621034
kirti_mangal,30,8.016898952047812,0.4375247345887648
islands,7,9.371444614853123,0.37793989993580723
amishgupta,4,9.841448244098858,0.7922177583540555
4’s,1,10.757738975973014,1.0741515034012332
ones,13,8.8118288269177,0.9555303173907431
react?,4,9.841448244098858,1.3578537153539494
(spm),1,10.757738975973014,1.2229306283766848
leafs,1,10.757738975973014,0.5176636078257353
identifier,6,9.504976007477646,1.5368198537104305
shubham_singh,5,9.659126687304903,0.7922177583540555
make-buy,1,10.757738975973014,1.082812163660724
gridlayouts,1,10.757738975973014,1.3219516541709628
extension,16,8.617672812476743,0.5505702454840593
minsize(),1,10.757738975973014,1.1942633861678063
(2,11,8.965979506744958,0.5176636078257353
"[1,",13,8.8118288269177,1.3578537153539494
n],7,9.371444614853123,0.5187437889473518
(case),1,10.757738975973014,0.5970271014648805
aided,1,10.757738975973014,0.9288715225749603
align,16,8.617672812476743,0.5937625854211894
apeksharustagi1998,3,10.064591795413069,0.5135748983212527
flexbox,4,9.841448244098858,0.5135748983212527
vertically,4,9.841448244098858,0.22886764621034
paid,3,10.064591795413069,0.4375247345887648
vaibhav_arora,6,9.504976007477646,0.37793989993580723
(fp),2,10.352273867864849,0.5187437889473518
ashishsaini3,7,9.371444614853123,0.5970271014648805
riarawal99,6,9.504976007477646,0.9714262172700832
answer,9,9.148301063538913,0.5937625854211894
structured,5,9.659126687304903,0.5135748983212527
max(),7,9.371444614853123,0.5135748983212527
min(),5,9.659126687304903,0.22886764621034
hcf,22,8.31539194060381,0.4375247345887648
manasikirloskar,12,8.885936799071423,0.37793989993580723
anureetkaur,3,10.064591795413069,1.1014786033647126
concurrent,8,9.25366157919674,0.7401821336276919
javadoc,1,10.757738975973014,0.5764262147880146
ambiguous?,1,10.757738975973014,0.8110051907841315
class-specific,1,10.757738975973014,1.1567076973995924
lokesh karthikeyan,6,9.504976007477646,1.0568942353723711
numpy.matrix.all(),1,10.757738975973014,0.7301767951684999
ajaysaundeep,1,10.757738975973014,0.5345202308370729
pool,11,8.965979506744958,0.9242540514130648
sauravprateek,3,10.064591795413069,1.524716843923152
impartial,1,10.757738975973014,1.584162667912941
mostafijur rahaman,8,9.25366157919674,1.2816143401398994
campus-,1,10.757738975973014,1.6774319659021781
varad kulkarni,1,10.757738975973014,1.3531136077262924
bubble,24,8.232010331664759,1.8485081028261297
kalaikarthick,1,10.757738975973014,0.68660293863102
gregorian,1,10.757738975973014,2.661716751244411
shahnawaz_ali,60,7.340012292359647,1.7929564959955022
simpledateformat,2,10.352273867864849,1.2405921618834146
(assignment),1,10.757738975973014,1.3933072838624405
(equal,1,10.757738975973014,1.0657733918641084
==,9,9.148301063538913,0.592885680504676
to),1,10.757738975973014,1.1281258215681231
ashishkrgoyal,6,9.504976007477646,0.7020094274337942
autocomplete,9,9.148301063538913,0.7406791521751469
field/input,1,10.757738975973014,0.8025560293925654
amanagarwal6,9,9.148301063538913,0.5930029774912764
acts,1,10.757738975973014,0.4446642603785071
link?,1,10.757738975973014,1.2580739744266336
manthanchauhan,4,9.841448244098858,0.5345202308370729
add(),7,9.371444614853123,0.5063595799212833
biginteger,6,9.504976007477646,2.151547795194603
hbhushanmahajan,1,10.757738975973014,1.7623657653835403
bestharadhakrishna,13,8.8118288269177,1.7235345624953486
asksaveasfile(),1,10.757738975973014,1.3004252532309581
abhijeetsridhar,9,9.148301063538913,0.7247290509560296
visited,7,9.371444614853123,0.9575192013863046
facebookruppal,5,9.659126687304903,0.7385405679777447
sub-strings,21,8.359843703174644,0.9575192013863046
descent,10,9.052990883734589,0.4227789257053495
flattened,2,10.352273867864849,1.056108445275294
bootstrapping,1,10.757738975973014,0.7686985181533004
insertion,40,7.737314089828651,0.4751290940773981
mdamircoder,3,10.064591795413069,1.1953043306636681
"sort,",1,10.757738975973014,0.40262725053112747
ndarray.t,1,10.757738975973014,1.3140329952995606
(sde,9,9.148301063538913,3.2804827480329526
3.5,7,9.371444614853123,2.8535047995455978
uber,8,9.25366157919674,1.1024340415969134
years),6,9.504976007477646,0.9404572777587524
koushikmasavarapu,1,10.757738975973014,1.7929564959955022
sumit bangar,7,9.371444614853123,0.592885680504676
ng-bind-html,1,10.757738975973014,1.4463829057155295
getcurrency(),1,10.757738975973014,0.6039408757966912
numberformat,3,10.064591795413069,1.1452712788639732
srjsunny,12,8.885936799071423,1.0920319523946627
existence,2,10.352273867864849,1.3069001519341303
assembler,2,10.352273867864849,1.4377988279161527
saiyamjain,1,10.757738975973014,1.4377988279161527
assurance,3,10.064591795413069,0.5176636078257353
false,2,10.352273867864849,1.068656320425834
preventdefault(,1,10.757738975973014,1.2467657071634728
(hyderabad),2,10.352273867864849,1.7929564959955022
code_bleeder,1,10.757738975973014,1.289552348304775
akhand_mishra,2,10.352273867864849,1.1312411770701485
ng-controller,1,10.757738975973014,1.2127498144395537
conventions,3,10.064591795413069,1.5619074358088538
style,56,7.4078348886984084,0.9209914072267856
rake,1,10.757738975973014,0.999505551468493
series.str.encode(),1,10.757738975973014,1.1279340135776492
shubham__ranjan,46,7.6007385548229,1.231096116068106
rahulkumarmandal,7,9.371444614853123,1.4788962668378354
xdg-open,1,10.757738975973014,1.0607906379711156
"1,",23,8.272832326185014,0.5786966627671809
"2,",20,8.406363718809537,0.7676062733119892
"3,",22,8.31539194060381,0.45632554455811447
"4,",10,9.052990883734589,1.2078791261398527
piyush_aggarwal,2,10.352273867864849,0.43991608849516106
segments,28,8.083590326546485,0.7452107758306553
anshuman_7,2,10.352273867864849,1.5368198537104305
series.dt.strftime,1,10.757738975973014,0.34312699070936276
sparsh singhal,1,10.757738975973014,1.74856719108615
l-th,1,10.757738975973014,1.3794018529864838
r-th,1,10.757738975973014,1.7931959013489918
anindyapal007,1,10.757738975973014,0.7114628166056114
(dfd),2,10.352273867864849,2.012918359082614
measurement,3,10.064591795413069,0.8847701120721682
2^(2^a),1,10.757738975973014,0.9867987677518506
b.broto06,2,10.352273867864849,1.0741515034012332
arijitgayen,3,10.064591795413069,0.7676062733119892
fitting,2,10.352273867864849,0.7177710998678954
times),2,10.352273867864849,0.9723564653416551
xxxx…..(n,1,10.757738975973014,1.269419542724489
nature,2,10.352273867864849,0.4175907231627836
chrt,1,10.757738975973014,0.4933971432473032
mandeep_sheoran,3,10.064591795413069,0.4227789257053495
keypad,5,9.659126687304903,0.6705317504809487
"pass,",1,10.757738975973014,0.8518551691794108
quotes,4,9.841448244098858,0.8230927654109342
delegate,2,10.352273867864849,1.0934942493443176
func,1,10.757738975973014,1.1953043306636681
cc,1,10.757738975973014,0.8518551691794108
mukkeshmckenzie,2,10.352273867864849,1.2893879701175
shashipk11,10,9.052990883734589,0.6388557623813603
exceed,7,9.371444614853123,0.6158825238932256
anindo_7,2,10.352273867864849,2.151547795194603
small,10,9.052990883734589,1.2527000701384408
sparshwadhwa,1,10.757738975973014,0.9327377637460856
propagating,1,10.757738975973014,0.6716554891479906
k-periodic,2,10.352273867864849,1.2301810305123573
samdare b,19,8.45515388297897,0.3992848514883502
(omt),1,10.757738975973014,0.8900191020308285
formenctype,1,10.757738975973014,0.38492657743326597
submit,13,8.8118288269177,0.6520594288518234
(8,3,10.064591795413069,0.3002361168706924
hyderabad,10,9.052990883734589,1.9318253374609808
bengaluru,4,9.841448244098858,2.07045477357297
b[i],5,9.659126687304903,1.850732315839348
c[],1,10.757738975973014,0.7114628166056114
c[i],1,10.757738975973014,1.7235345624953486
created,11,8.965979506744958,2.6894347439932536
d*a[i],1,10.757738975973014,2.6894347439932536
arora_yash,2,10.352273867864849,1.4744816429028353
one?,3,10.064591795413069,2.2414948766862395
(tree,1,10.757738975973014,1.035227386786485
array),7,9.371444614853123,0.464184685048998
sajal10798,3,10.064591795413069,1.0757738975973015
npr,3,10.064591795413069,1.035227386786485
parse_url(),1,10.757738975973014,0.905299088373459
(maximum,6,9.504976007477646,0.8049688774870805
array.,5,9.659126687304903,0.8965979506744959
element),2,10.352273867864849,0.905299088373459
rohan23chhabra,13,8.8118288269177,0.6453673882768844
tty,1,10.757738975973014,0.3623645254780148
concatenated,11,8.965979506744958,0.8733354395473772
keep,3,10.064591795413069,0.6789454432025066
vikashkumr,3,10.064591795413069,1.1452712788639732
(jsd),1,10.757738975973014,1.3798752410435575
jackson,2,10.352273867864849,0.9765379485273855
ravikishor,4,9.841448244098858,0.5176636078257353
gunzip,1,10.757738975973014,1.0582621269569155
suraj1994,3,10.064591795413069,0.5187437889473518
nik1996,61,7.323751771487867,0.5970271014648805
siblings,4,9.841448244098858,0.9239324378448677
summation,6,9.504976007477646,0.5937625854211894
+k],1,10.757738975973014,0.5135748983212527
"[-k,",1,10.757738975973014,0.5135748983212527
"18,",3,10.064591795413069,0.22886764621034
"40,",2,10.352273867864849,0.4375247345887648
"75,",2,10.352273867864849,0.37793989993580723
princiraj1992,1,10.757738975973014,0.5187437889473518
….,4,9.841448244098858,0.5970271014648805
arya31,4,9.841448244098858,0.902075738484195
pipelining,6,9.504976007477646,0.5937625854211894
subnetting,3,10.064591795413069,0.5135748983212527
“01”,3,10.064591795413069,0.5135748983212527
“10”,4,9.841448244098858,0.22886764621034
skc161931,4,9.841448244098858,0.4375247345887648
a_k_mishra,1,10.757738975973014,0.37793989993580723
invocation,2,10.352273867864849,0.5187437889473518
rathbhupendra,3,10.064591795413069,0.8332936042168368
car,8,9.25366157919674,0.5970271014648805
vivek.pandit,15,8.678297434293178,0.5937625854211894
shashank_sharma,35,7.867367218076849,0.5135748983212527
"strings,",3,10.064591795413069,0.5135748983212527
behind,8,9.25366157919674,0.22886764621034
vivekkumar singh,2,10.352273867864849,0.4375247345887648
devices,11,8.965979506744958,0.37793989993580723
lil_pump,2,10.352273867864849,0.34166513713318664
:hover,2,10.352273867864849,0.42078988781022436
a:after,1,10.757738975973014,0.8781024261186275
a:before,1,10.757738975973014,0.4036885717477936
jeetesh16,2,10.352273867864849,0.5898219569339138
(bitwise,1,10.757738975973014,0.35036288348985595
images),2,10.352273867864849,0.5898219569339138
(set,177,6.269102606240874,0.38055963441846286
9),2,10.352273867864849,0.32339218936618697
mealy,3,10.064591795413069,0.7559447218730736
moore,6,9.504976007477646,0.5796102128453756
delhi:,1,10.757738975973014,3.5859129919910044
drive:,1,10.757738975973014,2.8021212396031787
4),5,9.659126687304903,2.9372762756392334
:input,1,10.757738975973014,2.151547795194603
parammittal162,1,10.757738975973014,1.4320853430769136
collaboration,1,10.757738975973014,1.9318253374609808
kanugargng,5,9.659126687304903,1.1507585340055109
identity(),1,10.757738975973014,2.07045477357297
raghavmangal22,2,10.352273867864849,2.151547795194603
xdoodler,6,9.504976007477646,1.3924499573601639
quote(string),1,10.757738975973014,0.41196176317861205
n!,9,9.148301063538913,1.0468560110896188
nishant tanwar,54,7.443552971300488,1.5524013404838046
creation123,2,10.352273867864849,1.5379372081678795
jnetpcap,1,10.757738975973014,2.151547795194603
aptean,3,10.064591795413069,1.339459193085319
6),3,10.064591795413069,2.151547795194603
